gene,name,fluxes,essential,interesting
b0150,fhuA,0.9823718127269752,false,false
b2976,glcB,0.9823718127269752,false,false
b2240,glpT,0.9823718127269782,false,false
b0514,glxK,0.9823718127269748,false,false
b0584,fepA,0.9823718127269752,false,false
b3124,garK,0.9823718127269752,false,false
b0591,entS,0.9823718127269752,false,false
b4014,aceB,0.9823718127269752,false,false
b4367,fhuF,0.9823718127269752,false,false
b2049,cpsB,0.9823718127269752,false,false
b2903,gcvP,0.9822049749742576,false,false
b2904,gcvH,0.9822049749742576,false,false
b2905,gcvT,0.9822049749742576,false,false
b4209,ytfE,0.9823598826239432,false,false
b2490,hyfJ,0.9823718127269752,false,false
b1033,ghrA,0.9823718127269752,false,false
b1613,manA,0.9823718127269752,false,false
b4323,uxuB,0.9823718127269752,false,false
b2979,glcD,0.9823568206923768,false,false
b2481,hyfA,0.9823718127269752,false,false
b4467,glcF,0.9823568206923768,false,false
b0731,mngA,0.9823718127269752,false,false
b2485,hyfE,0.9823718127269752,false,false
b0732,mngB,0.9823718127269752,false,false
b0334,prpD,0.9823718127269752,false,false
b4468,glcE,0.9823568206923768,false,false
b3926,glpK,0.982371812726979,false,false
b2720,hycF,0.9823718127269752,false,false
b0212,gloB,0.9823718127269752,false,false
b3560,glyQ,0.9823718127269752,false,false
b0331,prpB,0.9823718127269752,false,false
b0333,prpC,0.9823718127269752,false,false
b1092,fabD,1.8459582434687023e-32,true,false
b3559,glyS,0.9823718127269752,false,false
b2721,hycE,0.9823718127269752,false,false
b2053,gmd,0.9823718127269752,false,false
b2521,sseA,0.9823718127269752,false,false
b2723,hycC,0.9823718127269752,false,false
b0635,mrdA,0.9823718127269752,false,false
b2484,hyfD,0.9823718127269752,false,false
b3396,mrcA,0.9823718127269752,false,false
b3052,hldE,0.9823718127269752,false,false
b2488,hyfH,0.9823718127269752,false,false
b0200,gmhB,0.9823718127269752,false,false
b2487,hyfG,0.9823718127269752,false,false
b0104,guaC,0.9823718127269813,false,false
b0084,ftsI,0.9823718127269752,false,false
b2724,hycB,0.9823718127269752,false,false
b2486,hyfF,0.9823718127269752,false,false
b4079,fdhF,0.9823718127269752,false,false
b0149,mrcB,0.9823718127269752,false,false
b0632,dacA,0.9823718127269752,false,false
b0839,dacC,0.9823718127269752,false,false
b2507,guaA,3.926748409041404e-17,true,false
b2029,gnd,0.9755115436722559,false,true
b2722,hycD,0.9823718127269752,false,false
b4268,idnK,0.9823718127269752,false,false
b3182,dacB,0.9823718127269752,false,false
b2483,hyfC,0.9823718127269752,false,false
b3437,gntK,0.9823718127269752,false,false
b2489,hyfI,0.9823718127269752,false,false
b2482,hyfB,0.9823718127269752,false,false
b2010,dacD,0.9823718127269752,false,false
b2719,hycG,0.9823718127269752,false,false
b2134,pbpG,0.9823718127269752,false,false
b3449,ugpQ,0.982371812726969,false,false
b3924,fpr,0.982371812726979,false,false
b2239,glpQ,0.9823718127269798,false,false
b2328,mepA,0.9823718127269752,false,false
b2895,fldB,0.9823718127269752,false,false
b3236,mdh,0.9663946546520996,false,true
b1654,grxD,0.9823718127269752,false,false
b0684,fldA,0.9823718127269752,false,false
b0849,grxA,0.9823718127269752,false,false
b2210,mqo,0.9823718127269752,false,false
b1479,maeA,0.9823718127269752,false,false
b3288,fmt,0.9823718127269752,false,false
b2463,maeB,0.9823718127269752,false,false
b3610,grxC,0.9823718127269752,false,false
b0477,gsk,0.9823718127269752,false,false
b0025,ribF,-1.5027677618610965e-31,true,false
b2988,gss,0.9823718127269752,false,false
b2515,ispG,0.0,true,false
b0937,ssuE,0.9823718127269752,false,false
b2746,ispF,0.0,true,false
b4120,melB,0.9823718127269752,false,false
b2747,ispD,1.5591108515106752e-31,true,false
b3500,gor,0.98237181272698,false,false
b1710,btuE,0.9823718127269752,false,false
b2912,fau,0.9823718127269752,false,false
b3447,ggt,0.9823718127269765,false,false
b0829,gsiA,0.9823718127269752,false,false
b0830,gsiB,0.9823718127269752,false,false
b0831,gsiC,0.9823718127269752,false,false
b2942,metK,-1.5027677618610965e-31,true,false
b0199,metN,0.9823718127269752,false,false
b0198,metI,0.9823718127269752,false,false
b0197,metQ,0.9823718127269752,false,false
b4019,metH,0.9823718127269752,false,false
b3829,metE,0.9823718127269752,false,false
b2374,frc,0.9823718127269752,false,false
b4219,msrA,0.9823718127269752,false,false
b1778,msrB,0.9823718127269752,false,false
b0832,gsiD,0.9823718127269752,false,false
b2947,gshB,0.9823718127269793,false,false
b2492,focB,0.9823718127269752,false,false
b2153,folE,-1.1020296920314708e-30,true,false
b0904,focA,0.9823718127269752,false,false
b2114,metG,0.9823718127269752,false,false
b1277,ribA,-1.5027677618610965e-31,true,false
b4154,frdA,0.9823718127269752,false,false
b3779,gpp,0.9823718127269752,false,false
b4242,mgtA,0.9823718127269752,false,false
b0963,mgsA,0.9823718127269752,false,false
b0403,malZ,0.9823718127269813,false,false
b4153,frdB,0.9823718127269752,false,false
b1193,emtA,0.9823718127269752,false,false
b2883,guaD,0.9823718127269819,false,false
b4152,frdC,0.9823718127269752,false,false
b0125,hpt,0.9823718127269752,false,false
b4151,frdD,0.9823718127269752,false,false
b0238,gpt,0.9823718127269752,false,false
b2558,mltF,0.9823718127269752,false,false
b2168,fruK,0.9823718127269752,false,false
b2813,mltA,0.9823718127269752,false,false
b3092,uxaC,0.9823718127269752,false,false
b3371,frlB,0.9823718127269752,false,false
b3875,ompL,0.9823718127269752,false,false
b4392,slt,0.9823718127269752,false,false
b2701,mltB,0.9823718127269752,false,false
b2963,mltC,0.9823718127269752,false,false
b4474,frlC,0.9823718127269752,false,false
b0957,ompA,0.9823718127269752,false,false
b3374,frlD,0.9823718127269752,false,false
b2919,scpB,0.9823718127269752,false,false
b3370,frlA,0.9823718127269752,false,false
b1319,ompG,0.9823718127269752,false,false
b4321,gntP,0.9823718127269752,false,false
b0875,aqpZ,0.9823718127269752,false,false
b0260,mmuP,0.9823718127269752,false,false
b2917,scpA,0.9823718127269752,false,false
b3599,mtlA,0.9823718127269752,false,false
b1395,paaH,0.9823718127269752,false,false
b2167,fruA,0.9823718127269752,false,false
b4040,ubiA,-5.770628205546611e-29,true,false
b4322,uxuA,0.9823718127269752,false,false
b2169,fruB,0.9823718127269752,false,false
b0784,moaD,5.4108655154030454e-30,true,false
b0353,mhpT,0.9823718127269752,false,false
b1232,purU,0.9823718127269778,false,false
b0126,can,0.9823718127269752,false,false
b0339,cynT,0.9823718127269752,false,false
b0261,mmuM,0.9823718127269803,false,false
b3633,waaA,-1.5027677618610965e-31,true,false
b3624,waaZ,0.9823718127269752,false,false
b2801,fucP,0.9823718127269752,false,false
b3917,sbp,0.9823718127269752,false,false
b0428,cyoE,0.9823718127269752,false,false
b3630,waaP,0.9823718127269752,false,false
b1611,fumC,0.9823718127269752,false,false
b3625,waaY,0.9823718127269752,false,false
b3621,waaC,0.9823718127269752,false,false
b0764,modB,0.9823718127269752,false,false
b1612,fumA,0.9823718127269752,false,false
b3620,waaF,0.9823718127269752,false,false
b0621,dcuC,0.9823718127269752,false,false
b3632,waaQ,0.9823718127269752,false,false
b3623,waaU,0.9823718127269752,false,false
b2423,cysW,0.9823718127269752,false,false
b0765,modC,0.9823718127269752,false,false
b3730,glmU,-5.009225872870321e-32,true,false
b2424,cysU,0.9823718127269752,false,false
b2425,cysP,0.9823718127269752,false,false
b2104,thiM,0.9823718127269752,false,false
b1002,agp,0.9823718127269752,false,false
b2388,glk,0.9823718127269752,false,false
b0763,modA,0.9823718127269752,false,false
b2422,cysA,0.9823718127269752,false,false
b3789,rffH,0.9823718127269752,false,false
b2877,mocA,0.9823718127269752,false,false
b0394,mak,0.9823718127269758,false,false
b2039,rfbA,0.9823718127269752,false,false
b2020,hisD,5.009225872870321e-32,true,false
b2022,hisB,5.009225872870321e-32,true,false
b0134,panB,1.4456028966500304e-13,true,false
b0009,mog,-1.1020296920314708e-30,true,false
b2519,pbpC,0.9823718127269752,false,false
b1069,murJ,-1.0018451745740642e-30,true,false
b0154,hemL,0.0,true,false
b2514,hisS,0.9823718127269752,false,false
b2533,suhB,0.9823718127269752,false,false
b2309,hisJ,0.9823718127269752,false,false
b0112,aroP,0.9823718127269752,false,false
b0785,moaE,-1.1020296920314708e-30,true,false
b0826,moeB,0.0,true,false
b1008,rutE,0.9823718127269752,false,false
b0349,mhpC,0.9823718127269752,false,false
b4055,aphA,0.9823718127269752,false,false
b3805,hemC,-1.0018451745740642e-30,true,false
b0529,folD,0.9706980893393706,false,true
b4041,plsB,0.9823718127269752,false,false
b3941,metF,1.8149070995678524e-32,true,false
b2418,pdxK,0.9823718127269752,false,false
b2103,thiD,-1.0018451745740642e-30,true,false
b1059,solA,0.9823718127269752,false,false
b3451,ugpE,0.9823718127269752,false,false
b3996,nudC,0.9823718127269752,false,false
b3824,rhtB,0.9823718127269752,false,false
b3450,ugpC,0.9823718127269752,false,false
b0813,rhtA,0.9823718127269752,false,false
b0352,mhpE,0.9823718127269752,false,false
b2411,ligA,0.9823718127269752,false,false
b3452,ugpA,0.9823718127269752,false,false
b1109,ndh,0.9823718127269747,false,false
b3453,ugpB,0.9823718127269752,false,false
b2288,nuoA,0.8735946118745979,false,true
b0142,folK,-1.1020296920314708e-30,true,false
b3608,gpsA,-1.3852820614460673e-33,true,false
b0508,hyi,0.9823718127269752,false,false
b3426,glpD,0.9823718127269752,false,false
b0003,thrB,-3.7455789353448594e-17,true,false
b4013,metA,-5.009225872870321e-32,true,false
b2278,nuoL,0.8735946118745979,false,true
b2277,nuoM,0.8735946118745979,false,true
b2241,glpA,0.9823718127269752,false,false
b2287,nuoB,0.8735946118745979,false,true
b2284,nuoF,0.8735946118745979,false,true
b2021,hisC,5.009225872870321e-32,true,false
b2243,glpC,0.9823718127269752,false,false
b2282,nuoH,0.8735946118745979,false,true
b2868,xdhC,0.9823718127269814,false,false
b2286,nuoC,0.8735946118745979,false,true
b2242,glpB,0.9823718127269752,false,false
b2279,nuoK,0.8735946118745979,false,true
b2866,xdhA,0.9823718127269814,false,false
b0243,proA,0.9814719407360823,false,false
b2867,xdhB,0.9823718127269814,false,false
b2280,nuoJ,0.8735946118745979,false,true
b0678,nagB,0.9823718127269873,false,false
b0974,hyaC,0.9823718127269752,false,false
b1852,zwf,0.9755115436722516,false,true
b2276,nuoN,0.8735946118745979,false,true
b3128,garD,0.9823718127269752,false,false
b2283,nuoG,0.8735946118745979,false,true
b2285,nuoE,0.8735946118745979,false,true
b2995,hybB,0.9823718127269752,false,false
b2996,hybA,0.9823718127269752,false,false
b2281,nuoI,0.8735946118745979,false,true
b4358,lgoD,0.9823718127269752,false,false
b2615,nadK,-1.5027677618610965e-31,true,false
b0973,hyaB,0.9823718127269752,false,false
b2997,hybO,0.9823718127269752,false,false
b2994,hybC,0.9823718127269752,false,false
b0972,hyaA,0.9823718127269752,false,false
b4478,dgoD,0.9823718127269752,false,false
b2530,iscS,5.410865515403046e-30,true,false
b2529,iscU,0.9823695798851035,false,false
b4356,lgoT,0.9823718127269752,false,false
b3807,cyaY,-1.0018451745740642e-30,true,false
b3028,mdaB,0.9823718127269752,false,false
b3691,dgoT,0.9823718127269752,false,false
b1740,nadE,-5.009225872870321e-32,true,false
b1603,pntA,0.9823718127269817,false,false
b2528,iscA,0.982369579885097,false,false
b3127,garP,0.9823718127269752,false,false
b1136,icd,-1.4730262777543142e-32,true,false
b2789,gudP,0.9823718127269752,false,false
b2265,menF,0.9823718127269814,false,false
b1602,pntB,0.9823718127269817,false,false
b2045,wcaK,0.9823718127269752,false,false
b3962,sthA,0.9823718127269752,false,false
b0931,pncB,0.9823718127269752,false,false
b1186,nhaB,0.9823718127269752,false,false
b0593,entC,0.9823718127269752,false,false
b0595,entB,0.9823718127269752,false,false
b4015,aceA,0.9823718127269752,false,false
b0019,nhaA,0.9823718127269752,false,false
b0757,galK,0.9823718127269752,false,false
b2518,ndk,0.9823718127269752,false,false
b0451,amtB,0.9823718127269752,false,false
b4267,idnD,0.9823718127269752,false,false
b2025,hisF,5.009225872870321e-32,true,false
b2023,hisH,5.009225872870321e-32,true,false
b0756,galM,0.9823718127269752,false,false
b1262,trpC,5.009225872870321e-32,true,false
b2710,norV,0.9823718127269752,false,false
b4119,melA,0.9823718127269752,false,false
b2711,norW,0.9823718127269752,false,false
b3770,ilvE,6.553476795440957e-18,true,false
b0026,ileS,0.9823718127269752,false,false
b3628,waaB,0.9823718127269752,false,false
b3476,nikA,0.9823718127269752,false,false
b0401,brnQ,0.9823718127269752,false,false
b2093,gatB,0.9823718127269752,false,false
b2508,guaB,0.9813797853595614,false,true
b3477,nikB,0.9823718127269752,false,false
b3478,nikC,0.9823718127269752,false,false
b3480,nikE,0.9823718127269752,false,false
b2094,gatA,0.9823718127269752,false,false
b3479,nikD,0.9823718127269752,false,false
b2092,gatC,0.9823718127269752,false,false
b4390,nadR,0.9823718127269752,false,false
b3265,acrE,0.9823718127269752,false,false
b3266,acrF,0.9823718127269752,false,false
b3093,exuT,0.9823718127269752,false,false
b0639,nadD,-5.009225872870321e-32,true,false
b0751,pnuC,0.9823718127269752,false,false
b3161,mtr,0.9823718127269752,false,false
b1236,galU,0.9823718127269752,false,false
b1768,pncA,0.9823718127269752,false,false
b4485,ytfR,0.9823718127269752,false,false
b1991,cobT,0.9823718127269752,false,false
b3679,yidK,0.9823718127269752,false,false
b4231,yjfF,0.9823718127269752,false,false
b0109,nadC,-5.770452833048722e-19,true,false
b4230,ytfT,0.9823718127269752,false,false
b2889,idi,0.9823718127269785,false,false
b2148,mglC,0.9823718127269752,false,false
b0073,leuB,3.6946269964486716e-17,true,false
b1223,narK,0.9823718127269752,false,false
b2150,mglB,0.9823718127269752,false,false
b3367,nirC,0.9823718127269752,false,false
b2149,mglA,0.9823718127269752,false,false
b0072,leuC,3.6946269964486716e-17,true,false
b0071,leuD,3.6946269964486716e-17,true,false
b4227,ytfQ,0.9823718127269752,false,false
b0074,leuA,3.6946269964486716e-17,true,false
b2203,napB,0.9823718127269752,false,false
b2943,galP,0.9823718127269752,false,false
b2202,napC,0.9823718127269752,false,false
b2205,napG,0.9823718127269752,false,false
b0918,kdsB,-1.5027677618610965e-31,true,false
b3198,kdsC,-1.5027677618610965e-31,true,false
b2206,napA,0.9823718127269752,false,false
b0160,dgt,0.9823718127269778,false,false
b2204,napH,0.9823718127269752,false,false
b1225,narH,0.9823718127269752,false,false
b1215,kdsA,-1.5027677618610965e-31,true,false
b4196,ulaD,0.9823718127269752,false,false
b3581,sgbH,0.9823718127269752,false,false
b0698,kdpA,0.9823718127269752,false,false
b1466,narW,0.9823718127269752,false,false
b1465,narV,0.9823718127269752,false,false
b1467,narY,0.9823718127269752,false,false
b0696,kdpC,0.9823718127269752,false,false
b3366,nirD,0.9823718127269802,false,false
b0697,kdpB,0.9823718127269752,false,false
b4513,kdpF,0.9823718127269752,false,false
b1468,narZ,0.9823718127269752,false,false
b1226,narJ,0.9823718127269752,false,false
b3365,nirB,0.9823718127269802,false,false
b1224,narG,0.9823718127269752,false,false
b4071,nrfB,0.9823718127269805,false,false
b1227,narI,0.9823718127269752,false,false
b1363,trkG,0.9823718127269752,false,false
b4072,nrfC,0.9823718127269805,false,false
b3849,trkH,0.9823718127269752,false,false
b1469,narU,0.9823718127269752,false,false
b3290,trkA,0.9823718127269752,false,false
b4073,nrfD,0.9823718127269805,false,false
b2552,hmp,0.9823718127269752,false,false
b2744,umpG,0.98237181272698,false,false
b4070,nrfA,0.9823718127269805,false,false
b1291,sapD,0.9823718127269752,false,false
b2027,wzzB,0.9823718127269752,false,false
b1250,kch,0.9823718127269752,false,false
b4374,yjjG,0.9823718127269752,false,false
b2035,wbbH,0.9823718127269752,false,false
b2291,yfbR,0.9823718127269752,false,false
b2033,wbbJ,0.9823718127269752,false,false
b0480,ushA,0.9823718127269752,false,false
b2037,wzxB,0.9823718127269752,false,false
b2034,wbbI,0.9823718127269752,false,false
b2032,wbbK,0.9823718127269752,false,false
b4161,rsgA,0.9823718127269752,false,false
b2751,cysN,3.3839321661710143e-16,true,false
b0902,pflA,0.9823718127269752,false,false
b2752,cysD,3.3839321661710143e-16,true,false
b2705,srlD,0.9823718127269752,false,false
b0650,hscC,0.9823718127269752,false,false
b4394,yjjX,0.9823718127269752,false,false
b0980,appA,0.9823718127269752,false,false
b2702,srlA,0.9823718127269752,false,false
b2781,mazG,0.9823718127269752,false,false
b2579,grcA,0.9823718127269752,false,false
b2704,srlB,0.9823718127269752,false,false
b2703,srlE,0.9823718127269752,false,false
b3114,tdcE,0.9823718127269752,false,false
b2472,dapE,-1.3672895417877006e-17,true,false
b2954,rdgB,0.9823718127269752,false,false
b0903,pflB,0.9823718127269752,false,false
b0273,argF,0.9823718127269752,false,false
b1759,nudG,0.9823718127269752,false,false
b3591,selA,0.9823718127269752,false,false
b1764,selD,0.9823718127269752,false,false
b2264,menD,0.9823718127269752,false,false
b0586,entF,0.9823718127269752,false,false
b3607,cysE,3.3839321661710143e-16,true,false
b4254,argI,0.9823718127269752,false,false
b3187,ispB,-5.770628205546611e-29,true,false
b2366,dsdA,0.9823718127269752,false,false
b4471,tdcG,0.9823718127269752,false,false
b0907,serC,0.0,true,false
b0662,ubiF,0.9823718127269752,false,false
b2797,sdaB,0.9823718127269752,false,false
b1281,pyrF,-2.6837011161866856e-16,true,false
b1814,sdaA,0.9823718127269752,false,false
b2907,ubiH,0.9823718127269752,false,false
b0893,serS,0.9823718127269752,false,false
b0350,mhpD,0.9823718127269752,false,false
b3116,tdcC,0.9823718127269752,false,false
b3843,ubiD,-5.770628205546611e-29,true,false
b2796,sdaC,0.9823718127269752,false,false
b2311,ubiX,-5.770628205546611e-29,true,false
b3835,ubiB,0.9823715855715266,false,false
b3089,sstT,0.9823718127269752,false,false
b2965,speC,0.9823718127269752,false,false
b0355,frmB,0.9823718127269752,false,false
b2154,yeiG,0.9823718127269752,false,false
b0693,speF,0.9823718127269752,false,false
b1744,astE,0.9823718127269752,false,false
b1746,astD,0.9823718127269752,false,false
b3642,pyrE,-2.6837011161866856e-16,true,false
b2263,menH,0.9823718127269752,false,false
b2373,oxc,0.9823718127269752,false,false
b1387,paaZ,0.9823718127269752,false,false
b3368,cysG,-1.0018451745740642e-30,true,false
b1394,paaG,0.9823718127269752,false,false
b1014,putA,0.9823718127269752,false,false
b3281,aroE,0.9823718127269752,false,false
b3390,aroK,0.9823718127269752,false,false
b0388,aroL,0.9823718127269752,false,false
b3939,metB,-5.009225872870321e-32,true,false
b0386,proC,1.723463979695266e-17,true,false
b1388,paaA,0.9823718127269752,false,false
b1981,shiA,0.9823718127269752,false,false
b1389,paaB,0.9823718127269752,false,false
b1206,dauA,0.9816016874721438,false,false
b1392,paaE,0.9823718127269752,false,false
b1584,speG,0.9823718127269752,false,false
b1390,paaC,0.9823718127269752,false,false
b1600,mdtJ,0.9823718127269752,false,false
b1391,paaD,0.9823718127269752,false,false
b1599,mdtI,0.9823718127269752,false,false
b3908,sodA,0.9823718127269752,false,false
b1398,paaK,0.9823718127269752,false,false
b1656,sodB,0.9823718127269752,false,false
b1646,sodC,0.9823718127269752,false,false
b1525,sad,0.9823718127269752,false,false
b0133,panC,1.4456028966500304e-13,true,false
b1278,pgpB,0.9823718127269752,false,false
b2661,gabD,0.9823718127269752,false,false
b2260,menE,0.9823718127269752,false,false
b0087,mraY,-9.01660657116658e-31,true,false
b2261,menC,0.9823718127269752,false,false
b2762,cysH,3.3839321661710143e-16,true,false
b0722,sdhD,0.956691123613818,false,true
b0723,sdhA,0.956691123613818,false,true
b1489,dosP,0.9823718127269752,false,false
b0724,sdhB,0.956691123613818,false,true
b0721,sdhC,0.956691123613818,false,true
b0115,aceF,0.9652674865422965,false,true
b0729,sucD,0.9794797645370016,false,true
b0728,sucC,0.9794797645370016,false,true
b0114,aceE,0.9652674865422965,false,true
b1521,uxaB,0.9823718127269752,false,false
b1638,pdxH,0.9823718127269752,false,false
b2464,talA,0.9823718127269752,false,false
b0052,pdxA,-1.0018451745740642e-30,true,false
b0008,talB,0.9823718127269752,false,false
b3062,ttdB,0.9823718127269752,false,false
b2564,pdxJ,-1.0018451745740642e-30,true,false
b3061,ttdA,0.9823718127269752,false,false
b3063,ttdT,0.9823718127269752,false,false
b0368,tauD,0.9823718127269752,false,false
b0766,ybhA,0.9823718127269752,false,false
b3790,wecD,0.9823718127269752,false,false
b3791,wecE,0.9823718127269752,false,false
b2320,pdxB,-1.0018451745740642e-30,true,false
b2038,rfbC,0.9823718127269752,false,false
b3546,eptB,0.9823718127269752,false,false
b2040,rfbD,0.9823718127269752,false,false
b2041,rfbB,0.9823718127269752,false,false
b3916,pfkA,0.9823718127269799,false,false
b3788,rffG,0.9823718127269752,false,false
b1723,pfkB,0.9823718127269752,false,false
b0915,lpxK,-1.5027677618610965e-31,true,false
b3951,pflD,0.9823718127269752,false,false
b3137,kbaY,0.9823718127269752,false,false
b3132,kbaZ,0.9823718127269752,false,false
b2095,gatZ,0.9823718127269752,false,false
b3952,pflC,0.9823718127269752,false,false
b2096,gatY,0.9823718127269752,false,false
b3176,glmM,-5.009225872870321e-32,true,false
b2913,serA,0.960665997673424,false,true
b0166,dapD,-1.3672895417877006e-17,true,false
b4025,pgi,0.9761293262947274,false,true
b2480,bcp,0.9823718127269752,false,false
b0068,thiB,0.9823718127269752,false,false
b2926,pgk,0.8560604810974021,false,true
b0066,thiQ,0.9823718127269752,false,false
b0767,pgl,0.9755115436722516,false,true
b0067,thiP,0.9823718127269752,false,false
b3385,gph,0.9823718127269752,false,false
b3616,tdh,0.9823718127269752,false,false
b3772,ilvA,0.9823718127269752,false,false
b4395,ytjC,0.9823718127269752,false,false
b3117,tdcB,0.9823718127269752,false,false
b0755,gpmA,0.9823718127269752,false,false
b3612,gpmM,0.9823718127269752,false,false
b1719,thrS,0.9823718127269752,false,false
b3823,rhtC,0.9823718127269752,false,false
b2690,yqaB,0.9823718127269752,false,false
b3992,thiF,-1.0018451745740642e-30,true,false
b0688,pgm,0.9823718127269752,false,false
b0418,pgpA,0.9823718127269752,false,false
b3990,thiH,-1.0018451745740642e-30,true,false
b1912,pgsA,0.9823718127269792,false,false
b0423,thiI,-1.0018451745740642e-30,true,false
b4407,thiS,-1.0018451745740642e-30,true,false
b2198,ccmD,0.9823718127269752,false,false
b2200,ccmB,0.9823718127269752,false,false
b2201,ccmA,0.9823718127269752,false,false
b2935,tktA,0.9823718127269752,false,false
b2199,ccmC,0.9823718127269752,false,false
b2197,ccmE,0.9823718127269752,false,false
b2465,tktB,0.9823718127269752,false,false
b1713,pheT,0.9823718127269752,false,false
b1714,pheS,0.9823718127269752,false,false
b0576,pheP,0.9823718127269752,false,false
b0996,torC,0.9823718127269752,false,false
b0997,torA,0.9823718127269752,false,false
b1473,yddG,0.9823718127269752,false,false
b3493,pitA,0.9823718127269752,false,false
b2827,thyA,-6.077158154969871e-33,true,false
b1106,thiK,0.9823718127269752,false,false
b2987,pitB,0.9823718127269752,false,false
b0417,thiL,-1.0018451745740642e-30,true,false
b3993,thiE,-1.0018451745740642e-30,true,false
b3725,pstB,0.9823718127269752,false,false
b3919,tpiA,0.9470535202805977,false,true
b3726,pstA,0.9823718127269752,false,false
b0613,citG,0.9823718127269752,false,false
b3727,pstC,0.9823718127269752,false,false
b0888,trxB,0.9823718127269752,false,false
b3728,pstS,0.9823718127269752,false,false
b4239,treC,0.9823718127269797,false,false
b3821,pldA,0.9823718127269657,false,false
b2048,cpsG,0.9823718127269752,false,false
b1897,otsB,0.9823718127269752,false,false
b3412,bioH,0.0,true,false
b1896,otsA,0.9823718127269838,false,false
b3974,coaA,1.4456028966500304e-13,true,false
b3519,treF,0.9823718127269752,false,false
b1197,treA,0.9823718127269752,false,false
b4240,treB,0.9823718127269752,false,false
b3258,panF,0.9823718127269752,false,false
b1010,rutC,0.9823718127269752,false,false
b1260,trpA,5.009225872870321e-32,true,false
b1378,pfo,0.9822610436172136,false,false
b1261,trpB,5.009225872870321e-32,true,false
b0871,poxB,0.9823718127269752,false,false
b3384,trpS,0.9823718127269752,false,false
b3709,tnaB,0.9823718127269752,false,false
b4226,ppa,0.9823718127269752,false,false
b3125,garR,0.9823718127269752,false,false
b0509,glxR,0.9823718127269752,false,false
b2502,ppx,0.9823718127269752,false,false
b3991,thiG,-1.0018451745740642e-30,true,false
b1015,putP,0.9823718127269752,false,false
b1637,tyrS,0.9823718127269752,false,false
b0369,hemB,-1.0018451745740642e-30,true,false
b1907,tyrP,0.9823718127269752,false,false
b3956,ppc,0.9793665304080862,false,true
b0179,lpxD,-1.5027677618610965e-31,true,false
b3639,dfp,1.4456028966500304e-13,true,false
b3403,pck,0.9823718127269752,false,false
b0085,murE,-9.01660657116658e-31,true,false
b3787,wecC,0.9823718127269752,false,false
b2920,scpC,0.9823718127269752,false,false
b3786,wecB,0.9823718127269752,false,false
b0181,lpxA,-1.5027677618610965e-31,true,false
b2501,ppk,0.968300785032843,false,true
b3189,murA,-9.01660657116658e-31,true,false
b4383,deoB,0.9823718127269763,false,false
b3380,yhfW,0.9823718127269752,false,false
b0090,murG,-9.01660657116658e-31,true,false
b0088,murD,-9.01660657116658e-31,true,false
b0091,murC,-9.01660657116658e-31,true,false
b3972,murB,-9.01660657116658e-31,true,false
b3850,hemG,-1.0018451745740642e-30,true,false
b3057,bacA,0.9823718127269752,false,false
b0841,ybjG,0.9823718127269752,false,false
b2536,hcaT,0.9823718127269752,false,false
b0174,ispU,0.0,true,false
b1702,ppsA,0.9823718127269752,false,false
b0759,galE,0.9823718127269752,false,false
b0383,phoA,0.9823718127269752,false,false
b2036,glf,0.9823718127269752,false,false
b4005,purD,7.425735463546971e-16,true,false
b2028,ugd,0.9823718127269752,false,false
b2255,arnA,0.9823718127269752,false,false
b2499,purM,7.425735463546971e-16,true,false
b2253,arnB,0.9823718127269752,false,false
b2026,hisI,5.009225872870321e-32,true,false
b0758,galT,0.9823718127269752,false,false
b2476,purC,7.425735463546971e-16,true,false
b2557,purL,7.425735463546971e-16,true,false
b0505,allA,0.9823718127269752,false,false
b2024,hisA,5.009225872870321e-32,true,false
b0086,murF,-9.01660657116658e-31,true,false
b0194,proS,0.9823718127269752,false,false
b0096,lpxC,-1.5027677618610965e-31,true,false
b2258,arnF,0.9823718127269752,false,false
b4544,arnE,0.9823718127269752,false,false
b1207,prs,0.9823718127269769,false,false
b0908,aroA,1.1146598500779172e-17,true,false
b4233,mpl,0.9823718127269774,false,false
b4160,psd,5.009225872870321e-32,true,false
b0171,pyrH,0.9823718127269752,false,false
b2256,arnD,0.9823718127269752,false,false
b4388,serB,0.960665997673424,false,true
b2254,arnC,0.9823718127269752,false,false
b2585,pssA,5.009225872870321e-32,true,false
b3803,hemX,0.9823718127269752,false,false
b3804,hemD,-1.0018451745740642e-30,true,false
b2297,pta,0.9823718127269752,false,false
b2458,eutD,0.9823718127269752,false,false
b3997,hemE,-1.0018451745740642e-30,true,false
b3634,coaD,1.4456028966500304e-13,true,false
b2498,upp,0.9823718127269752,false,false
b0692,potE,0.9823718127269752,false,false
b1011,rutB,0.9823718127269752,false,false
b3073,patA,0.9823718127269752,false,false
b2497,uraA,0.9823718127269752,false,false
b1006,rutG,0.9823718127269783,false,false
b0517,allD,0.9823718127269804,false,false
b1124,potC,0.9823718127269752,false,false
b0524,lpxH,-1.5027677618610965e-31,true,false
b1123,potD,0.9823718127269752,false,false
b4258,valS,0.9823718127269752,false,false
b0857,potI,0.9823718127269752,false,false
b2682,ygaZ,0.9823718127269752,false,false
b1442,ydcU,0.9823718127269752,false,false
b2683,ygaH,0.9823718127269752,false,false
b1443,ydcV,0.9823718127269752,false,false
b0856,potH,0.9823718127269752,false,false
b3572,avtA,0.9823718127269752,false,false
